blind_id	source_file	redaction_pattern	count	remaining_suspect_terms
M041	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_grok-4-3-direct/OPEN_1.json	NONE	0	
M041	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_grok-4-3-direct/VARY_1.json	NONE	0	
M041	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/grok-4/CTRL1_1.json	xAI	2	
M041	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/grok-4/CTRL3_1.json	xAI	1	
M041	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/grok-4/G3_1.json	NONE	0	
M043	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-cards/cards/grok-4-1-fast-non-reasoning.md	grok-4-1-fast-non-reasoning	1	
M043	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-cards/cards/grok-4-1-fast-non-reasoning.md	Grok	1	
M043	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/grok-4-1-fast-non-reasoning.md	grok-4-1-fast-non-reasoning.md	1	
M043	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/grok-4-1-fast-non-reasoning.md	grok-4-1-fast-non-reasoning	1	
M043	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/grok-4-1-fast-non-reasoning.md	Grok/AI	1	
M043	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/grok-4-1-fast-non-reasoning.md	Grok	2	
M043	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/grok-4-1-fast-non-reasoning.md	grok-4-1-fast-non-reasoning	1	
M043	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/grok-4-1-fast-non-reasoning.md	Opus-4.7-style	1	
M043	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_grok-4-1-fast-non-reasoning-direct/LONG_1.json	Grok-1.5V	1	
M043	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_grok-4-1-fast-non-reasoning-direct/LONG_1.json	Grok	4	
M043	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_grok-4-1-fast-non-reasoning-direct/LONG_1.json	xAI	5	
M043	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_grok-4-1-fast-non-reasoning-direct/OPEN_1.json	NONE	0	
M043	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_grok-4-1-fast-non-reasoning-direct/VARY_1.json	Grok	1	
M043	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_grok-4-1-fast-non-reasoning-direct/VARY_1.json	xAI	1	
M043	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/grok-4-1-fast-non-reasoning-direct/CTRL1_1.json	NONE	0	
M043	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/grok-4-1-fast-non-reasoning-direct/CTRL3_1.json	NONE	0	
M043	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/grok-4-1-fast-non-reasoning-direct/G3_1.json	NONE	0	
M045	personality card	MISSING	0	missing_source
M045	personality profile	MISSING	0	missing_source
M045	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/grok-4-2.md	grok-4-2/CTRL1_1	1	
M045	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/grok-4-2.md	grok-4-2/G1_13	1	
M045	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/grok-4-2.md	grok-4-2/G1_22	1	
M045	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/grok-4-2.md	grok-4-2/G1_29	1	
M045	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/grok-4-2.md	Opus-4.7-style	1	
M045	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/grok-4-2.md	grok-4-2	1	
M045	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_grok-4-2-16k/LONG_1.json	sonnets	1	
M045	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_grok-4-2-16k/LONG_1.json	xAI	1	
M045	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_grok-4-2-16k/OPEN_1.json	NONE	0	
M045	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_grok-4-2-16k/VARY_1.json	NONE	0	
M045	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/grok-4-2/CTRL1_1.json	NONE	0	
M045	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/grok-4-2/CTRL3_1.json	NONE	0	
M045	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/grok-4-2/G3_1.json	NONE	0	
M047	personality card	MISSING	0	missing_source
M047	personality profile	MISSING	0	missing_source
M047	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-coding.md	kimi-coding-direct/CTRL1_10	1	
M047	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-coding.md	kimi-coding-direct/CTRL1_2	1	
M047	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-coding.md	kimi-coding-direct/CTRL1_3	1	
M047	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-coding.md	kimi-coding-direct/CTRL1_4	1	
M047	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-coding.md	kimi-coding-direct/CTRL1_5	1	
M047	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-coding.md	Opus-4.7-style	1	
M047	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-coding.md	kimi-coding	1	
M047	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_kimi-coding-direct/LONG_1.json	NONE	0	
M047	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_kimi-coding-direct/OPEN_1.json	NONE	0	
M047	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_kimi-coding-direct/VARY_1.json	NONE	0	
M047	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/kimi-coding-direct/CTRL1_1.json	NONE	0	
M047	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/kimi-coding-direct/CTRL3_1.json	NONE	0	
M047	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/kimi-coding-direct/G3_1.json	NONE	0	
M050	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-cards/cards/kimi-k2.5.md	kimi-k2.5	1	
M050	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/kimi-k2.5.md	kimi-k2.5.md	1	
M050	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/kimi-k2.5.md	kimi-k2.5	1	
M050	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-k2-5.md	kimi-k2-5-or/CTRL1_10	1	
M050	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-k2-5.md	kimi-k2-5-or/CTRL1_1	1	
M050	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-k2-5.md	kimi-k2-5-or/CTRL1_2	1	
M050	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-k2-5.md	kimi-k2-5-or/CTRL1_3	1	
M050	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-k2-5.md	kimi-k2-5-or/CTRL1_4	1	
M050	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-k2-5.md	Opus-4.7-style	1	
M050	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-k2-5.md	kimi-k2-5	1	
M050	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_kimi-k2-5-or-16k/LONG_1.json	NONE	0	
M050	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_kimi-k2-5-or-16k/OPEN_1.json	NONE	0	
M050	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_kimi-k2-5-or-16k/VARY_1.json	NONE	0	
M050	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/kimi-k2-5-or/CTRL1_1.json	NONE	0	
M050	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/kimi-k2-5-or/CTRL3_1.json	NONE	0	
M050	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/kimi-k2-5-or/G3_1.json	NONE	0	
M051	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-cards/cards/kimi-k2.6.md	kimi-k2.6	1	
M051	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/kimi-k2.6.md	kimi-k2.6.md	1	
M051	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/kimi-k2.6.md	kimi-k2.6	1	
M051	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-k2-6.md	kimi-k2-6-or/CTRL1_10	1	
M051	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-k2-6.md	kimi-k2-6-or/CTRL1_1	1	
M051	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-k2-6.md	kimi-k2-6-or/CTRL1_3	1	
M051	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-k2-6.md	kimi-k2-6-or/CTRL1_4	1	
M051	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-k2-6.md	kimi-k2-6-or/CTRL1_5	1	
M051	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-k2-6.md	Opus-4.7-style	1	
M051	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-k2-6.md	kimi-k2-6	1	
M051	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_kimi-k2-6-or/LONG_1.json	NONE	0	
M051	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_kimi-k2-6-or/OPEN_1.json	NONE	0	
M051	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_kimi-k2-6-or/VARY_1.json	NONE	0	
M051	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/kimi-k2-6-or/CTRL1_1.json	NONE	0	
M051	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/kimi-k2-6-or/CTRL3_1.json	NONE	0	
M051	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/kimi-k2-6-or/G3_1.json	NONE	0	
M052	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-cards/cards/kimi-k2-thinking.md	kimi-k2-thinking	1	
M052	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/kimi-k2-thinking.md	kimi-k2-thinking.md	1	
M052	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/kimi-k2-thinking.md	kimi-k2-thinking	1	
M052	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-k2-thinking.md	kimi-k2-thinking-or-pin-atlascloud/CTRL1_10	1	
M052	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-k2-thinking.md	kimi-k2-thinking-or-pin-atlascloud/CTRL1_1	1	
M052	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-k2-thinking.md	kimi-k2-thinking-or-pin-atlascloud/CTRL1_2	1	
M052	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-k2-thinking.md	kimi-k2-thinking-or-pin-atlascloud/CTRL1_3	1	
M052	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-k2-thinking.md	kimi-k2-thinking-or-pin-atlascloud/CTRL1_4	1	
M052	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-k2-thinking.md	kimi-k2-thinking	1	
M052	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/kimi-k2-thinking.md	Opus-4.7-style	1	
M052	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_kimi-k2-thinking-or-pin-google/LONG_1.json	NONE	0	
M052	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_kimi-k2-thinking-or-pin-google/OPEN_1.json	NONE	0	
M052	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_kimi-k2-thinking-or-pin-google/VARY_1.json	NONE	0	
M052	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/kimi-k2-thinking-or-pin-google/CTRL1_1.json	NONE	0	
M052	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/kimi-k2-thinking-or-pin-google/CTRL3_1.json	NONE	0	
M052	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/kimi-k2-thinking-or-pin-google/G3_1.json	NONE	0	
M053	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-cards/cards/minimax-m2.md	minimax-m2	1	
M053	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/minimax-m2.md	minimax-m2.md	1	
M053	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/minimax-m2.md	minimax-m2	1	
M053	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/minimax-m2.md	minimax-m2-direct/CTRL1_10	1	
M053	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/minimax-m2.md	minimax-m2-direct/CTRL1_1	1	
M053	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/minimax-m2.md	minimax-m2-direct/CTRL1_2	1	
M053	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/minimax-m2.md	minimax-m2-direct/CTRL1_3	1	
M053	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/minimax-m2.md	minimax-m2-direct/CTRL1_4	1	
M053	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/minimax-m2.md	Opus-4.7-style	1	
M053	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/minimax-m2.md	minimax-m2	1	
M053	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_minimax-m2-direct/LONG_1.json	Sonnet	1	
M053	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_minimax-m2-direct/LONG_1.json	Haiku	1	
M053	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_minimax-m2-direct/OPEN_1.json	NONE	0	
M053	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_minimax-m2-direct/VARY_1.json	NONE	0	
M053	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/minimax-m2-direct/CTRL1_1.json	NONE	0	
M053	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/minimax-m2-direct/CTRL3_1.json	NONE	0	
M053	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/minimax-m2-direct/G3_1.json	NONE	0	
M054	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-cards/cards/minimax-m2.7.md	minimax-m2.7	1	
M054	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/minimax-m2.7.md	minimax-m2.7.md	1	
M054	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/minimax-m2.7.md	minimax-m2.7	1	
M054	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/minimax-m2-7.md	minimax-m2-7-or-pin-fireworks/CTRL1_10	1	
M054	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/minimax-m2-7.md	minimax-m2-7-or-pin-fireworks/CTRL1_2	1	
M054	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/minimax-m2-7.md	minimax-m2-7-or-pin-fireworks/CTRL1_3	1	
M054	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/minimax-m2-7.md	minimax-m2-7-or-pin-fireworks/CTRL1_5	1	
M054	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/minimax-m2-7.md	minimax-m2-7-or-pin-fireworks/CTRL1_7	1	
M054	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/minimax-m2-7.md	Opus-4.7-style	1	
M054	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/minimax-m2-7.md	minimax-m2-7	1	
M054	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_minimax-m2-7-or/LONG_1.json	NONE	0	
M054	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_minimax-m2-7-or/OPEN_1.json	NONE	0	
M054	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_minimax-m2-7-or/VARY_1.json	NONE	0	
M054	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/minimax-m2-7-or-pin-minimax/CTRL1_1.json	NONE	0	
M054	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/minimax-m2-7-or-pin-minimax/CTRL3_1.json	NONE	0	
M054	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/minimax-m2-7-or-pin-minimax/G3_1.json	NONE	0	
M057	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-cards/cards/claude-opus-4.1.md	claude-opus-4.1	1	
M057	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/claude-opus-4.1.md	claude-opus-4.1.md	1	
M057	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/claude-opus-4.1.md	claude-opus-4.1	1	
M057	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/opus-4-1.md	Opus-4.7-style	1	
M057	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/opus-4-1.md	opus-4-1	1	
M057	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_opus-4-1-16k/LONG_1.json	Claude	1	
M057	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_opus-4-1-16k/OPEN_1.json	NONE	0	
M057	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_opus-4-1-16k/VARY_1.json	NONE	0	
M057	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/opus-4-1/CTRL1_1.json	NONE	0	
M057	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/opus-4-1/CTRL3_1.json	NONE	0	
M057	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/opus-4-1/G3_1.json	NONE	0	
M060	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-cards/cards/claude-opus-4.7.md	claude-opus-4.7	1	
M060	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/claude-opus-4.7.md	claude-opus-4.7.md	1	
M060	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/claude-opus-4.7.md	claude-opus-4.7	1	
M060	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/freeflow/personality-model-profiles/profiles/claude-opus-4.7.md	Opus	4	
M060	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/opus-4-7.md	opus-4-7-direct/CTRL2_10	1	
M060	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/opus-4-7.md	opus-4-7-direct/CTRL2_1	1	
M060	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/opus-4-7.md	opus-4-7-direct/CTRL2_2	1	
M060	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/opus-4-7.md	opus-4-7-direct/CTRL2_4	1	
M060	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/opus-4-7.md	opus-4-7-direct/CTRL2_5	1	
M060	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/opus-4-7.md	Opus-4.7-style	1	
M060	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/opus-4-7.md	opus-4-7	1	
M060	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_opus-4-7-direct/LONG_1.json	NONE	0	
M060	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_opus-4-7-direct/OPEN_1.json	NONE	0	
M060	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_opus-4-7-direct/VARY_1.json	NONE	0	
M060	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/opus-4-7-direct/CTRL1_1.json	NONE	0	
M060	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/opus-4-7-direct/CTRL3_1.json	NONE	0	
M060	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/opus-4-7-direct/G3_1.json	NONE	0	
M072	personality card	MISSING	0	missing_source
M072	personality profile	MISSING	0	missing_source
M072	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/final/reports/qwen3-5-plus-20260420.md	qwen3-5-plus-20260420-or-pin-alibaba	1	
M072	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/final/reports/qwen3-5-plus-20260420.md	qwen3-5-plus-20260420	2	
M072	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_qwen3-5-plus-20260420-or-pin-alibaba/LONG_1.json	NONE	0	
M072	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_qwen3-5-plus-20260420-or-pin-alibaba/OPEN_1.json	NONE	0	
M072	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_qwen3-5-plus-20260420-or-pin-alibaba/VARY_1.json	NONE	0	
M072	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/qwen3-5-plus-20260420-or-pin-alibaba/CTRL1_1.json	NONE	0	
M072	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/qwen3-5-plus-20260420-or-pin-alibaba/CTRL3_1.json	NONE	0	
M072	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/qwen3-5-plus-20260420-or-pin-alibaba/G3_1.json	NONE	0	
M073	personality card	MISSING	0	missing_source
M073	personality profile	MISSING	0	missing_source
M073	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/final/reports/qwen3-6-flash.md	qwen3-6-flash-or-pin-alibaba	1	
M073	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/final/reports/qwen3-6-flash.md	qwen3-6-flash	2	
M073	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_qwen3-6-flash-or-pin-alibaba/LONG_1.json	NONE	0	
M073	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_qwen3-6-flash-or-pin-alibaba/OPEN_1.json	NONE	0	
M073	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_qwen3-6-flash-or-pin-alibaba/VARY_1.json	NONE	0	
M073	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/qwen3-6-flash-or-pin-alibaba/CTRL1_1.json	NONE	0	
M073	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/qwen3-6-flash-or-pin-alibaba/CTRL3_1.json	NONE	0	
M073	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/qwen3-6-flash-or-pin-alibaba/G3_1.json	NONE	0	
M075	personality card	MISSING	0	missing_source
M075	personality profile	MISSING	0	missing_source
M075	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/qwen3-6-plus.md	qwen3-6-plus-or/CTRL1_10	1	
M075	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/qwen3-6-plus.md	qwen3-6-plus-or/CTRL1_1	1	
M075	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/qwen3-6-plus.md	qwen3-6-plus-or/CTRL1_2	1	
M075	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/qwen3-6-plus.md	qwen3-6-plus-or/CTRL1_3	1	
M075	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/qwen3-6-plus.md	qwen3-6-plus-or/CTRL1_4	1	
M075	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/qwen3-6-plus.md	Opus-4.7-style	1	
M075	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/per-model/qwen3-6-plus.md	qwen3-6-plus	1	
M075	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_qwen3-6-plus-or/LONG_1.json	NONE	0	
M075	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_qwen3-6-plus-or/OPEN_1.json	NONE	0	
M075	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_qwen3-6-plus-or/VARY_1.json	NONE	0	
M075	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/qwen3-6-plus-or/CTRL1_1.json	NONE	0	
M075	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/qwen3-6-plus-or/CTRL3_1.json	NONE	0	
M075	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/qwen3-6-plus-or/G3_1.json	NONE	0	
M076	personality card	MISSING	0	missing_source
M076	personality profile	MISSING	0	missing_source
M076	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/final/reports/qwen3-7-max.md	qwen3-7-max-or-pin-alibaba	1	
M076	/Users/danieltenner/dev/model-personality-analysis-corpus/analysis/values-probe/final/reports/qwen3-7-max.md	qwen3-7-max	2	
M076	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_qwen3-7-max-or-pin-alibaba/LONG_1.json	NONE	0	
M076	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_qwen3-7-max-or-pin-alibaba/OPEN_1.json	NONE	0	
M076	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_freeflow/freeflow_qwen3-7-max-or-pin-alibaba/VARY_1.json	NONE	0	
M076	/Users/danieltenner/dev/model-personality-corpus-v2/data/traces_values/qwen3-7-max-or-pin-alibaba/CTRL1_1.json	NONE	0	
